Designator,Mid X,Mid Y,Layer,Rotation,Ref-X(mm),Ref-Y(mm)
BT1,28.401680mm,11.705340mm,Top,0.0,28.401680mm,11.705340mm
C1,66.551680mm,21.730340mm,Top,-90.0,66.551680mm,21.730340mm
C2,126.002380mm,43.912400mm,Top,-90.0,126.002380mm,43.912400mm
C3,62.811679mm,26.305340mm,Top,0.0,62.811679mm,26.305340mm
C4,130.591681mm,84.205340mm,Top,180.0,130.591681mm,84.205340mm
C5,129.901680mm,79.705340mm,Top,-90.0,129.901680mm,79.705340mm
C6,135.591681mm,14.255354mm,Top,180.0,135.591681mm,14.255354mm
C7,35.130197mm,119.311784mm,Top,-90.0,35.130197mm,119.311784mm
C8,45.261680mm,100.375340mm,Top,0.0,45.261680mm,100.375340mm
C9,36.621680mm,119.725340mm,Top,90.0,36.621680mm,119.725340mm
C10,42.601680mm,100.280340mm,Top,180.0,42.601680mm,100.280340mm
C11,38.121680mm,119.725340mm,Top,90.0,38.121680mm,119.725340mm
C12,39.621680mm,119.725340mm,Top,90.0,39.621680mm,119.725340mm
C13,41.121680mm,119.725340mm,Top,90.0,41.121680mm,119.725340mm
C14,35.900000mm,116.300000mm,Top,-90.0,35.900000mm,116.300000mm
C15,42.621680mm,119.725340mm,Top,90.0,42.621680mm,119.725340mm
C16,44.121680mm,119.725340mm,Top,-90.0,44.121680mm,119.725340mm
C17,40.051680mm,99.330340mm,Top,-90.0,40.051680mm,99.330340mm
C18,38.551680mm,99.330340mm,Top,-90.0,38.551680mm,99.330340mm
C19,37.051680mm,99.330340mm,Top,90.0,37.051680mm,99.330340mm
C20,35.551680mm,99.330340mm,Top,90.0,35.551680mm,99.330340mm
C22,111.401680mm,109.555340mm,Top,180.0,111.401680mm,109.555340mm
D1,68.206040mm,5.730340mm,Top,180.0,68.206040mm,5.730340mm
D2,68.126680mm,9.830340mm,Top,180.0,68.126680mm,9.830340mm
D3,123.730832mm,49.990849mm,Top,-90.0,123.730832mm,49.990849mm
D4,121.730832mm,49.990849mm,Top,-90.0,121.730832mm,49.990849mm
D5,26.475000mm,89.912500mm,Top,-90.0,26.475000mm,89.912500mm
D6,72.211889mm,78.256090mm,Top,90.0,72.211889mm,78.256090mm
D7,68.911889mm,78.256090mm,Top,90.0,68.911889mm,78.256090mm
D8,67.011889mm,78.256090mm,Top,90.0,67.011889mm,78.256090mm
D9,63.711889mm,78.256090mm,Top,90.0,63.711889mm,78.256090mm
D10,24.664740mm,89.812501mm,Top,90.0,24.664740mm,89.812501mm
D11,28.375000mm,89.912500mm,Top,90.0,28.375000mm,89.912500mm
D12,73.899386mm,78.154591mm,Top,-90.0,73.899386mm,78.154591mm
D13,70.599386mm,78.154591mm,Top,-90.0,70.599386mm,78.154591mm
D14,65.411889mm,78.156090mm,Top,-90.0,65.411889mm,78.156090mm
D15,62.111889mm,78.156090mm,Top,-90.0,62.111889mm,78.156090mm
D16,45.451678mm,91.212400mm,Top,90.0,45.451678mm,91.212400mm
D17,42.201680mm,91.205340mm,Top,90.0,42.201680mm,91.205340mm
D18,40.301680mm,91.205340mm,Top,90.0,40.301680mm,91.205340mm
D19,37.001680mm,91.205340mm,Top,90.0,37.001680mm,91.205340mm
D20,47.101680mm,91.110901mm,Top,-90.0,47.101680mm,91.110901mm
D21,43.901680mm,91.105340mm,Top,-90.0,43.901680mm,91.105340mm
D22,38.689177mm,91.103841mm,Top,-90.0,38.689177mm,91.103841mm
D23,35.401680mm,91.105340mm,Top,-90.0,35.401680mm,91.105340mm
D24,45.614183mm,7.206838mm,Top,90.0,45.614183mm,7.206838mm
D25,58.801680mm,67.200340mm,Top,-90.0,58.801680mm,67.200340mm
D26,97.902380mm,103.812400mm,Top,180.0,97.902380mm,103.812400mm
D27,97.902380mm,101.912400mm,Top,180.0,97.902380mm,101.912400mm
D28,53.896680mm,76.705340mm,Top,180.0,53.896680mm,76.705340mm
D29,98.002380mm,105.512400mm,Top,0.0,98.002380mm,105.512400mm
D30,98.002380mm,100.299897mm,Top,0.0,98.002380mm,100.299897mm
D31,55.301680mm,96.105340mm,Top,0.0,55.301680mm,96.105340mm
D33,38.975182mm,96.917842mm,Top,180.0,38.975182mm,96.917842mm
D34,42.691680mm,97.695340mm,Top,180.0,42.691680mm,97.695340mm
F1,23.575000mm,132.400000mm,Top,0.0,23.575000mm,132.400000mm
F2,15.481680mm,132.405340mm,Top,0.0,15.481680mm,132.405340mm
F3,23.551680mm,134.805340mm,Top,0.0,23.551680mm,134.805340mm
G1,133.076680mm,114.555340mm,Top,0.0,133.076680mm,114.555340mm
G2,145.512640mm,108.187340mm,Top,90.0,145.512640mm,108.187340mm
G3,143.507029mm,125.013053mm,Top,0.0,143.507029mm,125.013053mm
G4,20.210000mm,45.097322mm,Top,90.0,20.210000mm,45.097322mm
G5,4.970000mm,32.397322mm,Top,90.0,4.970000mm,32.397322mm
G6,4.970000mm,45.097322mm,Top,90.0,4.970000mm,45.097322mm
G7,20.210000mm,32.397322mm,Top,90.0,20.210000mm,32.397322mm
G9,4.970000mm,19.697322mm,Top,90.0,4.970000mm,19.697322mm
G11,12.590000mm,45.097322mm,Top,90.0,12.590000mm,45.097322mm
G12,12.590000mm,32.397322mm,Top,90.0,12.590000mm,32.397322mm
J1,143.501680mm,115.305340mm,Top,180.0,143.501680mm,115.305340mm
J2,128.951680mm,107.105340mm,Top,-90.0,128.951680mm,107.105340mm
J4,122.824040mm,8.989220mm,Top,-90.0,122.824040mm,8.989220mm
J5,142.076680mm,101.605340mm,Top,0.0,142.076680mm,101.605340mm
J25,141.826680mm,87.631997mm,Top,-90.0,141.826680mm,87.631997mm
J27,103.851680mm,97.005340mm,Top,-90.0,103.851680mm,97.005340mm
M1,115.937640mm,75.585021mm,Top,180.0,115.937640mm,75.585021mm
M2,125.901151mm,33.722075mm,Top,180.0,125.901151mm,33.722075mm
M3,116.068541mm,58.463843mm,Top,180.0,116.068541mm,58.463843mm
M4,72.043541mm,4.220033mm,Top,0.0,72.043541mm,4.220033mm
M5,57.716540mm,72.656720mm,Top,180.0,57.716540mm,72.656720mm
M6,83.826692mm,61.355340mm,Top,90.0,83.826692mm,61.355340mm
M7,57.329037mm,10.194225mm,Top,90.0,57.329037mm,10.194225mm
M8,58.084043mm,104.574899mm,Top,-90.0,58.084043mm,104.574899mm
M9,107.411465mm,89.918744mm,Top,180.0,107.411465mm,89.918744mm
